HGNC.ID	ENSG	Symbol
HGNC:9495	ENSG00000196415	AGP7
HGNC:9495	ENSG00000196415	MBT
HGNC:9495	ENSG00000196415	P29
HGNC:9496		PRTS
HGNC:9496		MRXS1
HGNC:13420	ENSG00000143363	PRUNE1
HGNC:13420	ENSG00000143363	PRUNE
HGNC:13420	ENSG00000143363	DRES-17
HGNC:13420	ENSG00000143363	HTCD37
HGNC:13420	ENSG00000143363	H-PRUNE
HGNC:25209	ENSG00000106772	PRUNE2
HGNC:25209	ENSG00000106772	C9orf65
HGNC:25209	ENSG00000106772	KIAA0367
HGNC:25209	ENSG00000106772	BMCC1
HGNC:25209	ENSG00000106772	BNIPXL
HGNC:25209	ENSG00000106772	A214N16.3
HGNC:25209	ENSG00000106772	bA214N16.3
HGNC:39723	ENSG00000234706	PRUNEP1
HGNC:13797	ENSG00000105227	PRX
HGNC:13797	ENSG00000105227	KIAA1620
HGNC:28651	ENSG00000122378	PRXL2A
HGNC:28651	ENSG00000122378	C10orf58
HGNC:28651	ENSG00000122378	FAM213A
HGNC:28651	ENSG00000122378	MGC4248
HGNC:28651	ENSG00000122378	PAMM
HGNC:28651	ENSG00000122378	Adrx
HGNC:52407	ENSG00000257220	PRXL2AP1
HGNC:52407	ENSG00000257220	FAM213AP1
HGNC:52408	ENSG00000254213	PRXL2AP2
HGNC:52408	ENSG00000254213	FAM213AP2
HGNC:28390	ENSG00000157870	PRXL2B
HGNC:28390	ENSG00000157870	C1orf93
HGNC:28390	ENSG00000157870	FAM213B
HGNC:28390	ENSG00000157870	MGC26818
HGNC:16881	ENSG00000158122	PRXL2C
HGNC:16881	ENSG00000158122	C9orf21
HGNC:16881	ENSG00000158122	AAED1
HGNC:54977	ENSG00000237963	PRXL2CP1
HGNC:14024	ENSG00000169789	PRY
HGNC:14024	ENSG00000169789	PTPN13LY
HGNC:14024	ENSG00000169789	PRY1
HGNC:21504	ENSG00000169807	PRY2
HGNC:21504	ENSG00000169807	PTPN13LY2
HGNC:34018	ENSG00000224166	PRYP1
HGNC:34018	ENSG00000224166	PRYP7
HGNC:34018	ENSG00000224166	PRY4P
HGNC:34019	ENSG00000231311	PRYP2
HGNC:34020	ENSG00000169763	PRYP3
HGNC:34021	ENSG00000172283	PRYP4
HGNC:38785	ENSG00000233546	PRYP5
HGNC:38786	ENSG00000248573	PRYP6
HGNC:38417		PRYP7
HGNC:38417		PRY4P
HGNC:9497		PSACH
HGNC:9498	ENSG00000197746	PSAP
HGNC:9498	ENSG00000197746	SAP1
HGNC:9498	ENSG00000197746	GLBA
HGNC:9498	ENSG00000197746	SAP2
HGNC:33131	ENSG00000178597	PSAPL1
HGNC:19129	ENSG00000135069	PSAT1
HGNC:19129	ENSG00000135069	PSA
HGNC:19129	ENSG00000135069	PSAT
HGNC:15785	ENSG00000253810	PSAT1P1
HGNC:15785	ENSG00000253810	C8orf62
HGNC:43988	ENSG00000232144	PSAT1P2
HGNC:43989	ENSG00000230787	PSAT1P3
HGNC:43990	ENSG00000224962	PSAT1P4
HGNC:9499		PSBP1
HGNC:9500	ENSG00000167653	PSCA
HGNC:9500	ENSG00000167653	lncPSCA
HGNC:9503		PSCD2L
HGNC:9503		cts18.1
HGNC:9503		Sec7p-like
HGNC:9507	ENSG00000059915	PSD
HGNC:9507	ENSG00000059915	KIAA2011
HGNC:9507	ENSG00000059915	TYL
HGNC:9507	ENSG00000059915	PSD1
HGNC:9507	ENSG00000059915	EFA6A
HGNC:9507	ENSG00000059915	EFA6
HGNC:19092	ENSG00000146005	PSD2
HGNC:19092	ENSG00000146005	DKFZp761B0514
HGNC:19092	ENSG00000146005	EFA6C
HGNC:52765	ENSG00000249131	PSD2-AS1
HGNC:19093	ENSG00000156011	PSD3
HGNC:19093	ENSG00000156011	KIAA0942
HGNC:19093	ENSG00000156011	HCA67
HGNC:19093	ENSG00000156011	EFA6R
HGNC:19093	ENSG00000156011	DKFZp761K1423
HGNC:19093	ENSG00000156011	EFA6D
HGNC:19096	ENSG00000125637	PSD4
HGNC:19096	ENSG00000125637	TIC
HGNC:19096	ENSG00000125637	EFA6B
HGNC:9508	ENSG00000080815	PSEN1
HGNC:9508	ENSG00000080815	AD3
HGNC:9508	ENSG00000080815	FAD
HGNC:9508	ENSG00000080815	S182
HGNC:9508	ENSG00000080815	PS1
HGNC:9509	ENSG00000143801	PSEN2
HGNC:9509	ENSG00000143801	AD4
HGNC:9509	ENSG00000143801	AD3L
HGNC:9509	ENSG00000143801	STM2
HGNC:9509	ENSG00000143801	PS2
HGNC:30100	ENSG00000205155	PSENEN
HGNC:30100	ENSG00000205155	PEN2
HGNC:9510		PSF1
HGNC:9511		PSF2
HGNC:9512		PSF3
HGNC:9513		PSF4
HGNC:9514	ENSG00000231924	PSG1
HGNC:9514	ENSG00000231924	PSBG1
HGNC:9514	ENSG00000231924	PSGGA
HGNC:9514	ENSG00000231924	CD66f
HGNC:9514	ENSG00000231924	PBG1
HGNC:9519	ENSG00000242221	PSG2
HGNC:9519	ENSG00000242221	PSBG2
HGNC:9519	ENSG00000242221	PSGGB
HGNC:9519	ENSG00000242221	PSG1
HGNC:9519	ENSG00000242221	CEA
HGNC:9520	ENSG00000221826	PSG3
HGNC:9521	ENSG00000243137	PSG4
HGNC:9522	ENSG00000204941	PSG5
HGNC:9522	ENSG00000204941	FL-NCA-3
HGNC:9522	ENSG00000204941	PSG
HGNC:9523	ENSG00000170848	PSG6
HGNC:9524	ENSG00000221878	PSG7
HGNC:9525	ENSG00000124467	PSG8
HGNC:52550	ENSG00000225877	PSG8-AS1
HGNC:9526	ENSG00000183668	PSG9
HGNC:9526	ENSG00000183668	PSG11
HGNC:9526	ENSG00000183668	PSGII
HGNC:9515	ENSG00000248257	PSG10P
HGNC:9515	ENSG00000248257	PSG12
HGNC:9515	ENSG00000248257	PSG10
HGNC:9516	ENSG00000243130	PSG11
HGNC:9516	ENSG00000243130	PSG13
HGNC:9516	ENSG00000243130	PSG14
HGNC:9516	ENSG00000243130	MGC22484
HGNC:9517		PSG12
HGNC:9518		PSG13
HGNC:9527	ENSG00000164985	PSIP1
HGNC:9527	ENSG00000164985	PSIP2
HGNC:9527	ENSG00000164985	p52
HGNC:9527	ENSG00000164985	LEDGF
HGNC:9527	ENSG00000164985	p75
HGNC:9527	ENSG00000164985	DFS70
HGNC:31132	ENSG00000234297	PSIP1P1
HGNC:31132	ENSG00000234297	PSIP1P
HGNC:23968		PSIP1P2
HGNC:9528		PSIP2
HGNC:9528		p75
HGNC:9528		LEDGF
HGNC:9529	ENSG00000159792	PSKH1
HGNC:18997	ENSG00000147613	PSKH2
HGNC:54405	ENSG00000225255	PSLNR
HGNC:54405	ENSG00000225255	LA16c-83F12.6
HGNC:9530	ENSG00000129084	PSMA1
HGNC:9530	ENSG00000129084	HC2
HGNC:9530	ENSG00000129084	NU
HGNC:9530	ENSG00000129084	PROS30
HGNC:9530	ENSG00000129084	MGC14542
HGNC:9530	ENSG00000129084	MGC14575
HGNC:9530	ENSG00000129084	MGC14751
HGNC:9530	ENSG00000129084	MGC1667
HGNC:9530	ENSG00000129084	MGC21459
HGNC:9530	ENSG00000129084	MGC22853
HGNC:9530	ENSG00000129084	MGC23915
HGNC:55003	ENSG00000225715	PSMA1P1
HGNC:9531	ENSG00000106588	PSMA2
HGNC:9531	ENSG00000106588	MU
HGNC:9531	ENSG00000106588	HC3
HGNC:9531	ENSG00000106588	PMSA2
HGNC:43832	ENSG00000254582	PSMA2P1
HGNC:43833	ENSG00000251234	PSMA2P2
HGNC:43834	ENSG00000227890	PSMA2P3
HGNC:43834	ENSG00000227890	PSMA2L
HGNC:9532	ENSG00000100567	PSMA3
HGNC:9532	ENSG00000100567	HC8
HGNC:26445	ENSG00000257621	PSMA3-AS1
HGNC:26445	ENSG00000257621	FLJ31306
HGNC:20029	ENSG00000258563	PSMA3P1
HGNC:20029	ENSG00000258563	PSMA3P
HGNC:9533	ENSG00000041357	PSMA4
HGNC:9533	ENSG00000041357	HC9
HGNC:9533	ENSG00000041357	HsT17706
HGNC:9534	ENSG00000143106	PSMA5
HGNC:9534	ENSG00000143106	ZETA
HGNC:54966	ENSG00000235136	PSMA5P1
HGNC:9535	ENSG00000100902	PSMA6
HGNC:9535	ENSG00000100902	IOTA
HGNC:9535	ENSG00000100902	PROS27
HGNC:9535	ENSG00000100902	p27K
HGNC:9535	ENSG00000100902	MGC22756
HGNC:9535	ENSG00000100902	MGC2333
HGNC:9535	ENSG00000100902	MGC23846
HGNC:17460	ENSG00000215414	PSMA6P1
HGNC:17460	ENSG00000215414	PSMA6P
HGNC:17460	ENSG00000215414	PSMA6-LIKE
HGNC:17460	ENSG00000215414	PSMA6Y
HGNC:39607	ENSG00000229083	PSMA6P2
HGNC:39608	ENSG00000233767	PSMA6P3
HGNC:39609	ENSG00000271625	PSMA6P4
HGNC:9536	ENSG00000101182	PSMA7
HGNC:9536	ENSG00000101182	XAPC7
HGNC:9536	ENSG00000101182	C6
HGNC:9536	ENSG00000101182	HSPC
HGNC:9536	ENSG00000101182	RC6-1
HGNC:20631		PSMA7P1
HGNC:20631		PSMA7P
HGNC:22985	ENSG00000154611	PSMA8
HGNC:22985	ENSG00000154611	MGC26605
HGNC:22985	ENSG00000154611	PSMA7L
HGNC:9537	ENSG00000008018	PSMB1
HGNC:9537	ENSG00000008018	PMSB1
HGNC:9537	ENSG00000008018	HC5
HGNC:9539	ENSG00000126067	PSMB2
HGNC:9539	ENSG00000126067	HC7-I
HGNC:9540	ENSG00000277791	PSMB3
HGNC:9540	ENSG00000277791	HC10-II
HGNC:9540	ENSG00000277791	MGC4147
HGNC:20633	ENSG00000258907	PSMB3P1
HGNC:20633	ENSG00000258907	PSMB3P
HGNC:30150	ENSG00000235444	PSMB3P2
HGNC:9541	ENSG00000159377	PSMB4
HGNC:9541	ENSG00000159377	HN3
HGNC:9541	ENSG00000159377	PROS26
HGNC:9542	ENSG00000100804	PSMB5
HGNC:9542	ENSG00000100804	MB1
HGNC:9543	ENSG00000142507	PSMB6
HGNC:9543	ENSG00000142507	Y
HGNC:9543	ENSG00000142507	DELTA
HGNC:9544	ENSG00000136930	PSMB7
HGNC:9544	ENSG00000136930	Z
HGNC:49192	ENSG00000259074	PSMB7P1
HGNC:9545	ENSG00000204264	PSMB8
HGNC:9545	ENSG00000204264	LMP7
HGNC:9545	ENSG00000204264	RING10
HGNC:9545	ENSG00000204264	D6S216E
HGNC:9545	ENSG00000204264	PSMB5i
HGNC:9545	ENSG00000204264	beta5i
HGNC:39758	ENSG00000204261	PSMB8-AS1
HGNC:39758	ENSG00000204261	TAPSAR1
HGNC:39758	ENSG00000204261	XXbac-BPG246D15.8
HGNC:39758	ENSG00000204261	TAP1-AS1
HGNC:9546	ENSG00000240065	PSMB9
HGNC:9546	ENSG00000240065	LMP2
HGNC:9546	ENSG00000240065	RING12
HGNC:9546	ENSG00000240065	beta1i
HGNC:9546	ENSG00000240065	PSMB6i
HGNC:9538	ENSG00000205220	PSMB10
HGNC:9538	ENSG00000205220	MECL1
HGNC:9538	ENSG00000205220	LMP10
HGNC:9538	ENSG00000205220	MGC1665
HGNC:9538	ENSG00000205220	beta2i
HGNC:31963	ENSG00000222028	PSMB11
HGNC:31963	ENSG00000222028	beta5t
HGNC:9547	ENSG00000100764	PSMC1
HGNC:9547	ENSG00000100764	S4
HGNC:9547	ENSG00000100764	p56
HGNC:9547	ENSG00000100764	RPT2
HGNC:30147	ENSG00000241506	PSMC1P1
HGNC:30147	ENSG00000241506	PSMC1P
